fips,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,B19037_001E,B19037_002E,B19037_003E,B19037_004E,B19037_005E,B19037_006E,B19037_007E,B19037_008E,B19037_009E,B19037_010E,B19037_011E,B19037_012E,B19037_013E,B19037_014E,B19037_015E,B19037_016E,B19037_017E,B19037_018E,B19037_019E,B19037_020E,B19037_021E,B19037_022E,B19037_023E,B19037_024E,B19037_025E,B19037_026E,B19037_027E,B19037_028E,B19037_029E,B19037_030E,B19037_031E,B19037_032E,B19037_033E,B19037_034E,B19037_035E,B19037_036E,B19037_037E,B19037_038E,B19037_039E,B19037_040E,B19037_041E,B19037_042E,B19037_043E,B19037_044E,B19037_045E,B19037_046E,B19037_047E,B19037_048E,B19037_049E,B19037_050E,B19037_051E,B19037_052E,B19037_053E,B19037_054E,B19037_055E,B19037_056E,B19037_057E,B19037_058E,B19037_059E,B19037_060E,B19037_061E,B19037_062E,B19037_063E,B19037_064E,B19037_065E,B19037_066E,B19037_067E,B19037_068E,B19037_069E
06097150901,137,150,27,160,42,58,105,29,163,169,89,455,102,99,115,82,1982,89,54,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,778,54,13,14,65,28,22,44,0,125,102,32,179,61,0,0,39,774,29,86,0,10,14,0,45,15,24,20,27,217,41,99,104,43,341,0,51,13,85,0,36,16,14,14,47,30,24,0,0,11,0
06097151700,22,77,67,237,79,173,139,220,186,240,297,337,238,221,140,98,2771,96,12,0,0,12,0,0,23,0,31,0,18,0,0,0,0,0,897,0,0,0,57,65,131,26,61,46,25,102,165,58,116,28,17,1034,10,65,34,94,14,28,23,84,53,101,107,85,81,105,83,67,744,0,12,33,74,0,14,67,75,56,114,70,87,99,0,29,14
06097153001,207,157,150,316,110,139,90,144,178,223,194,212,157,91,37,0,2405,182,13,0,11,0,11,77,0,0,0,61,9,0,0,0,0,0,962,18,55,77,198,10,37,66,46,113,40,120,128,40,0,14,0,814,82,60,15,66,60,11,0,80,16,122,27,75,98,79,23,0,447,94,42,47,52,29,14,24,18,49,0,38,9,19,12,0,0
06097153401,95,189,213,78,165,150,144,67,112,221,316,376,218,244,194,121,2903,61,0,0,0,0,0,0,6,0,0,0,55,0,0,0,0,0,752,0,112,69,15,39,42,57,18,42,98,34,118,16,40,32,20,1465,95,46,109,63,14,82,39,37,49,108,146,167,174,177,104,55,625,0,31,35,0,112,26,42,12,21,15,81,91,28,27,58,46
06111006800,13,29,78,19,26,13,69,28,42,59,148,234,93,121,76,197,1245,26,0,0,0,0,0,0,15,0,0,0,0,11,0,0,0,0,352,0,0,36,11,0,0,23,0,0,0,43,108,39,18,20,54,592,0,17,12,8,13,0,14,13,26,36,72,107,19,79,56,120,275,13,12,30,0,13,13,17,15,16,23,33,8,35,24,0,23
06113010501,189,48,72,137,176,16,74,89,26,44,46,27,29,28,0,30,1031,381,126,32,30,91,58,0,0,32,0,12,0,0,0,0,0,0,575,63,16,42,46,118,16,74,32,26,23,46,27,29,17,0,0,75,0,0,0,0,0,0,0,25,0,9,0,0,0,11,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08005004952,250,136,110,46,62,42,35,32,85,136,245,143,106,0,43,11,1482,326,90,22,47,15,8,0,35,0,0,32,64,0,0,0,13,0,808,89,66,42,21,33,42,0,16,65,80,149,93,71,0,30,11,259,71,10,0,10,21,0,0,16,20,9,32,35,35,0,0,0,89,0,38,21,0,0,0,0,0,0,15,0,15,0,0,0,0
08013012203,377,113,268,135,166,293,187,108,175,276,298,367,80,72,207,183,3305,413,121,15,77,0,35,14,33,27,49,13,0,0,0,0,0,29,1364,88,58,57,78,48,113,26,81,72,202,215,114,28,46,73,65,1079,75,13,68,57,73,101,98,0,42,50,46,217,40,26,84,89,449,93,27,66,0,10,65,30,0,12,11,37,36,12,0,50,0
08013012204,290,204,153,62,135,46,115,58,55,63,104,213,66,63,51,97,1775,627,230,116,86,19,91,7,21,8,0,0,28,21,0,0,0,0,630,31,57,11,32,8,0,56,27,45,53,44,135,52,20,37,22,325,29,31,11,11,13,13,24,6,0,0,0,57,14,35,14,67,193,0,0,45,0,23,26,14,17,10,10,32,0,0,8,0,8
08031002703,404,205,191,266,198,356,309,85,172,342,454,202,133,58,66,0,3441,427,47,26,49,24,9,22,95,0,35,12,58,50,0,0,0,0,2107,184,77,72,166,165,297,196,58,109,244,301,137,61,0,40,0,730,146,46,56,76,11,12,18,27,15,86,95,15,58,43,26,0,177,27,56,14,0,13,25,0,0,13,0,0,0,14,15,0,0
08031003800,426,153,207,105,57,71,70,162,62,284,159,262,325,109,429,761,3642,132,82,0,0,0,0,0,0,0,10,40,0,0,0,0,0,0,1229,52,28,26,46,0,13,45,72,28,150,48,122,108,63,164,264,1236,159,17,41,31,32,33,0,50,11,55,92,129,161,0,84,341,1045,133,108,140,28,25,25,25,40,13,39,19,11,56,46,181,156
08031006809,391,92,83,100,175,298,178,216,158,321,119,358,124,65,523,310,3511,223,59,0,0,0,24,95,0,0,0,8,37,0,0,0,0,0,1369,168,11,13,25,100,66,61,91,72,210,59,128,18,39,243,65,1282,107,12,36,49,16,100,83,88,25,56,23,177,74,26,207,203,637,57,69,34,26,35,37,34,37,61,47,0,53,32,0,73,42
08035014139,19,31,30,24,52,29,34,56,42,153,109,295,218,172,125,190,1579,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,0,6,0,0,0,7,0,0,5,7,41,147,59,59,32,50,604,13,0,0,0,0,9,0,28,0,8,0,92,151,113,73,117,556,0,25,30,24,52,13,34,28,37,138,68,56,8,0,20,23
08041005108,17,56,31,23,150,79,16,62,161,192,412,406,485,400,224,69,2783,96,0,16,0,0,0,17,0,0,0,0,63,0,0,0,0,0,1131,17,13,0,23,67,52,16,0,94,63,255,261,72,110,54,34,1319,0,27,31,0,25,10,0,35,37,129,43,125,375,277,170,35,237,0,0,0,0,58,0,0,27,30,0,51,20,38,13,0,0
08059009807,33,50,23,38,26,55,43,31,27,86,92,111,65,21,42,18,761,12,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,168,0,0,0,6,0,0,0,24,11,0,10,58,31,15,13,0,319,19,13,0,5,7,51,22,4,6,32,40,49,20,6,27,18,262,14,37,23,27,19,4,21,3,10,54,30,4,14,0,2,0
08059011601,156,141,77,75,88,108,69,41,79,50,139,156,129,13,20,37,1378,114,6,24,30,0,17,0,0,0,25,0,0,12,0,0,0,0,551,88,81,8,62,24,49,41,30,47,10,38,46,17,0,0,10,473,45,16,34,13,23,20,23,11,0,20,85,75,48,13,20,27,240,17,20,5,0,24,39,5,0,7,20,16,23,64,0,0,0
08059012054,0,20,39,8,30,104,81,55,41,77,177,198,211,85,223,252,1601,40,0,0,0,0,7,8,25,0,0,0,0,0,0,0,0,0,386,0,11,7,0,0,41,6,0,33,0,40,60,73,8,66,41,878,0,9,9,0,8,29,37,45,0,51,94,88,119,46,150,193,297,0,0,23,8,15,26,13,10,8,26,43,50,19,31,7,18
09001010600,53,41,72,21,15,0,7,7,0,58,81,81,75,107,55,236,909,19,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,6,378,7,35,22,0,15,0,0,0,0,39,64,0,37,19,39,101,351,40,0,21,8,0,0,0,0,0,10,17,43,25,72,8,107,161,6,0,29,6,0,0,7,7,0,9,0,38,13,16,8,22
09001030400,73,8,6,23,26,21,63,47,8,33,51,119,94,155,149,446,1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,13,0,0,0,0,0,0,23,0,16,11,34,10,57,48,237,534,39,0,0,23,0,6,25,0,0,17,21,23,69,67,73,171,339,21,8,6,0,26,15,38,24,8,0,19,62,15,31,28,38
09001050400,45,13,25,4,28,20,16,27,59,60,53,51,49,75,35,339,899,21,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,221,12,6,0,4,28,0,0,0,5,32,32,11,12,21,4,54,425,27,0,25,0,0,15,4,0,27,12,8,9,0,41,13,244,232,6,7,0,0,0,5,12,6,27,16,13,31,37,13,18,41
09001061400,38,73,25,106,29,29,11,20,36,98,133,136,130,124,61,113,1162,29,10,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,412,0,0,14,21,11,8,0,0,7,51,50,35,80,83,32,20,584,18,64,0,35,9,12,11,20,22,30,59,101,50,41,19,93,137,10,0,11,40,9,9,0,0,7,17,24,0,0,0,10,0
09001210500,170,114,160,87,125,15,191,86,118,291,87,375,576,238,177,282,3092,58,0,0,37,0,0,0,0,10,0,0,0,11,0,0,0,0,1116,22,15,40,0,42,0,75,0,13,128,87,124,263,112,70,125,1214,74,67,18,33,27,0,44,14,60,107,0,188,269,94,79,140,704,74,32,65,54,56,15,72,62,45,56,0,52,44,32,28,17
09003500500,218,122,0,35,58,8,19,35,28,73,72,41,44,8,0,5,766,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,329,26,23,0,0,27,8,4,35,27,41,54,37,34,8,0,5,132,60,25,0,10,0,0,0,0,1,23,5,4,4,0,0,0,298,132,74,0,25,31,0,15,0,0,9,6,0,6,0,0,0
09003520302,48,119,195,46,72,96,38,38,45,132,202,213,308,116,131,78,1877,27,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,504,0,0,17,0,0,48,0,19,22,41,58,54,129,62,37,17,703,10,12,14,23,23,16,29,10,6,33,78,141,150,17,94,47,643,38,107,164,23,49,32,9,9,17,58,39,18,29,37,0,14
09009150800,54,63,47,64,51,30,115,43,65,74,101,268,139,192,110,161,1577,46,7,0,8,0,0,0,24,0,7,0,0,0,0,0,0,0,386,8,0,0,0,0,0,0,10,11,6,17,129,30,99,22,54,690,17,19,9,10,7,7,18,19,33,59,44,106,88,78,69,107,455,22,44,30,54,44,23,73,14,14,9,40,33,21,15,19,0
11001000400,12,12,10,9,0,5,14,3,5,63,23,22,41,4,47,333,603,15,0,0,0,0,0,0,0,3,5,7,0,0,0,0,0,0,171,3,0,5,0,0,5,0,0,0,33,18,15,32,0,18,42,219,0,12,0,0,0,0,4,0,0,5,0,7,9,0,0,182,198,9,0,5,9,0,0,10,0,0,18,5,0,0,4,29,109
11001001100,58,27,40,15,12,25,72,62,88,21,30,171,364,115,201,691,1992,99,45,11,11,0,0,0,11,0,15,0,0,0,0,0,6,0,524,0,16,0,0,0,11,33,0,0,10,0,73,143,29,51,158,772,13,0,14,15,12,0,0,0,1,0,14,58,149,17,70,409,597,0,0,15,0,0,14,28,62,72,11,16,40,72,69,74,124
11001005201,261,126,108,20,89,134,278,49,64,201,401,422,479,225,453,791,4101,229,66,0,0,10,26,48,15,0,0,16,0,37,11,0,0,0,2680,158,30,78,10,9,46,119,33,25,146,339,302,330,169,381,505,970,14,54,14,0,45,40,126,16,26,23,54,75,120,52,64,247,222,23,42,16,0,9,0,18,0,13,16,8,8,18,4,8,39
11001010800,312,24,63,70,58,16,11,63,6,27,91,91,51,3,22,5,913,373,197,16,46,13,0,16,0,34,6,6,12,27,0,0,0,0,398,113,0,11,29,48,0,0,16,0,16,57,51,42,3,12,0,56,2,0,0,0,10,0,0,0,0,0,12,13,9,0,10,0,86,0,8,6,28,0,0,11,13,0,5,10,0,0,0,0,5
12011030203,137,18,88,77,134,103,131,35,123,127,236,134,112,86,0,20,1561,83,0,0,0,0,17,0,9,0,0,0,0,0,57,0,0,0,499,19,0,0,49,65,0,59,26,46,33,78,68,14,23,0,19,747,72,0,57,8,24,97,63,0,53,79,142,47,41,63,0,1,232,46,18,31,20,28,6,0,9,24,15,16,19,0,0,0,0
12011061002,129,84,151,112,14,63,129,188,202,332,366,524,341,231,126,456,3448,99,35,0,0,30,0,9,0,0,0,24,0,1,0,0,0,0,1219,23,0,19,52,0,14,10,51,91,151,118,271,209,85,11,114,1610,71,69,118,13,0,25,119,91,85,103,142,179,102,133,72,288,520,0,15,14,17,14,15,0,46,26,54,106,73,30,13,43,54
12011070210,94,144,154,94,65,122,55,85,109,80,62,130,166,18,54,11,1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,34,0,0,0,7,25,0,0,6,0,41,76,113,8,18,0,453,36,29,29,7,7,45,30,34,32,62,13,54,49,10,13,3,662,24,115,125,87,51,52,25,51,71,18,8,0,4,0,23,8
12011110332,39,39,71,12,37,78,17,69,69,33,271,366,197,95,166,193,1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,20,0,0,37,13,0,11,19,0,204,108,81,69,57,31,719,18,0,0,0,0,20,17,28,50,20,39,177,102,26,81,141,383,21,19,71,12,0,45,0,30,0,13,28,81,14,0,28,21
12021010205,46,57,31,74,13,51,66,63,59,82,60,103,91,52,57,262,1167,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,30,31,7,0,0,12,0,18,0,0,27,495,22,22,8,14,0,0,24,0,31,48,22,53,51,39,31,130,534,24,35,23,47,13,21,11,56,28,34,26,50,22,13,26,105
12057006000,29,100,56,16,38,85,31,41,30,78,30,206,262,182,339,421,1944,85,0,18,15,16,19,17,0,0,0,0,0,0,0,0,0,0,731,0,60,0,0,0,41,31,19,13,70,18,82,97,65,152,83,942,29,0,21,0,0,27,0,0,17,8,12,103,123,117,187,298,186,0,22,20,0,19,0,0,22,0,0,0,21,42,0,0,40
12086000133,142,103,62,66,46,72,74,77,56,74,193,539,509,212,346,413,2984,18,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,946,0,0,0,0,46,0,26,19,37,0,40,200,207,99,180,92,1225,76,22,23,28,0,72,48,37,0,24,115,189,213,61,98,219,795,66,81,39,38,0,0,0,21,19,50,20,150,89,52,68,102
12086001203,359,108,244,300,160,166,277,219,85,156,224,182,61,10,62,14,2627,71,25,0,33,0,0,0,0,0,0,0,13,0,0,0,0,0,1310,162,21,90,226,72,133,62,167,43,76,121,49,24,10,40,14,857,145,21,92,16,75,33,167,11,31,50,90,94,10,0,22,0,389,27,66,29,58,13,0,48,41,11,30,0,39,27,0,0,0
12086003703,65,0,0,107,5,45,6,6,0,50,110,155,58,30,23,91,751,74,53,0,0,3,0,0,0,0,0,0,0,18,0,0,0,0,573,0,0,0,90,5,38,0,0,0,21,110,132,58,30,23,66,98,12,0,0,14,0,7,6,6,0,29,0,5,0,0,0,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
12086004301,67,68,50,114,28,51,49,36,64,14,157,179,201,71,72,40,1261,46,23,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,687,37,0,16,0,8,9,42,10,37,14,111,117,179,50,17,40,375,7,58,26,25,20,36,0,0,27,0,23,55,22,21,55,0,153,0,10,8,89,0,6,7,26,0,0,0,7,0,0,0,0
12086980300,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12095016301,231,142,285,307,183,239,86,81,101,308,136,155,63,109,119,68,2613,187,129,0,15,43,0,0,0,0,0,0,0,0,0,0,0,0,842,68,13,54,124,84,38,50,31,88,65,94,85,0,48,0,0,812,21,81,60,83,54,60,36,34,0,114,26,31,29,10,105,68,772,13,48,156,57,45,141,0,16,13,129,16,39,34,51,14,0
12099000304,128,103,69,133,139,226,105,165,164,190,376,297,101,74,98,38,2406,56,15,0,0,21,12,8,0,0,0,0,0,0,0,0,0,0,903,36,9,21,56,60,81,42,50,63,74,111,115,61,37,87,0,804,30,16,13,40,15,87,42,98,45,65,136,169,27,0,11,10,643,47,78,35,16,52,50,21,17,56,51,129,13,13,37,0,28
12099001802,60,74,76,126,176,128,104,224,66,144,160,154,95,80,13,113,1793,212,0,0,30,36,0,18,0,81,0,0,0,19,28,0,0,0,362,16,25,3,40,48,18,29,59,9,9,11,13,6,67,0,9,644,44,26,21,31,34,41,75,17,57,76,78,69,25,13,0,37,575,0,23,22,19,94,51,0,67,0,59,71,53,36,0,13,67
12099007602,92,129,116,98,119,86,104,97,69,130,170,196,132,72,33,37,1680,163,17,12,0,16,0,14,28,14,13,10,14,12,13,0,0,0,699,49,70,63,40,29,53,49,66,36,46,49,65,54,5,11,14,551,5,21,32,19,44,0,27,17,6,58,79,96,57,49,22,19,267,21,26,21,23,46,19,0,0,14,16,28,23,8,18,0,4
12115000101,194,184,227,124,90,19,101,91,40,137,134,329,115,85,67,218,2155,15,0,0,0,0,9,0,0,0,0,6,0,0,0,0,0,0,146,0,0,0,0,0,0,0,5,7,42,10,20,0,48,14,0,639,70,85,15,54,0,19,0,15,20,18,58,127,36,25,27,70,1355,124,99,212,70,81,0,101,71,13,71,66,182,79,12,26,148
13051003501,228,114,154,102,81,57,61,49,36,55,64,27,24,43,0,0,1095,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,42,25,75,65,35,35,39,31,10,32,22,9,14,43,0,0,430,117,50,74,26,32,15,22,6,19,9,32,18,10,0,0,0,182,63,39,5,11,14,7,0,12,7,14,10,0,0,0,0,0
13067030334,45,0,7,43,16,13,15,30,46,119,52,234,204,88,115,177,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,31,0,0,33,0,0,0,0,0,30,0,65,96,34,40,39,525,6,0,0,4,6,0,0,7,13,35,26,109,81,45,75,118,311,8,0,7,6,10,13,15,23,33,54,26,60,27,9,0,20
13067030405,169,107,146,293,179,324,239,146,252,158,237,325,88,157,30,38,2888,125,15,0,0,0,0,31,35,17,0,12,15,0,0,0,0,0,1641,67,41,32,206,124,224,114,74,172,58,122,168,88,114,16,21,712,87,24,51,31,0,42,76,55,43,58,55,130,0,29,14,17,410,0,42,63,56,55,27,14,0,37,30,45,27,0,14,0,0
13121001300,220,54,50,106,120,179,104,127,69,190,187,162,204,161,124,176,2233,162,38,31,0,9,0,0,28,21,0,35,0,0,0,0,0,0,1366,74,23,23,83,106,153,39,67,69,134,115,104,97,113,56,110,575,108,0,27,0,0,26,37,39,0,21,55,47,79,22,58,56,130,0,0,0,14,14,0,0,0,0,0,17,11,28,26,10,10
13121009502,196,135,157,60,95,69,87,26,87,141,113,298,161,56,25,161,1867,137,0,11,0,0,0,10,10,26,0,9,13,52,6,0,0,0,628,68,0,66,0,0,43,15,0,72,103,55,15,130,36,25,0,422,0,26,14,19,0,0,21,0,15,0,45,173,0,20,0,89,680,128,98,77,41,95,16,41,0,0,29,0,58,25,0,0,72
13121011616,77,15,26,195,94,96,142,107,74,249,200,288,258,119,183,60,2183,150,0,0,0,0,0,0,0,42,0,34,74,0,0,0,0,0,1157,43,0,15,0,94,58,119,31,26,195,110,119,158,46,105,38,700,0,0,0,195,0,30,3,0,21,12,16,169,100,73,59,22,176,34,15,11,0,0,8,20,34,27,8,0,0,0,0,19,0
13245010106,163,98,237,196,327,253,161,200,84,393,290,137,93,0,56,18,2706,265,90,0,50,22,0,0,0,71,0,32,0,0,0,0,0,0,1252,39,48,54,70,241,101,109,98,61,168,188,24,31,0,20,0,848,21,50,55,23,65,139,52,31,0,161,78,89,30,0,36,18,341,13,0,78,81,21,13,0,0,23,32,24,24,32,0,0,0
15003000500,26,20,0,48,53,45,19,58,61,104,81,108,91,74,145,356,1289,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,10,0,0,0,11,10,0,0,0,23,21,0,8,33,8,76,537,0,0,0,8,7,0,19,30,21,45,43,52,44,29,82,157,544,8,20,0,40,35,35,0,28,40,36,17,56,39,12,55,123
15003011105,28,21,0,50,11,69,58,130,12,123,201,234,255,61,165,113,1531,16,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,503,0,10,0,0,0,0,0,58,0,32,91,118,102,45,30,17,749,28,0,0,40,11,69,48,61,12,84,83,81,72,16,59,85,263,0,11,0,10,0,0,10,11,0,7,11,35,81,0,76,11
15009031900,29,118,42,115,47,105,82,72,41,174,190,89,156,125,66,63,1514,12,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,421,0,0,0,68,9,10,49,10,11,79,66,52,23,29,15,0,591,22,82,0,0,23,55,25,35,1,52,62,22,83,62,21,46,490,0,36,42,47,15,40,8,22,29,43,62,15,50,34,30,17
17031030101,394,172,107,111,200,76,190,38,95,171,227,205,108,62,128,43,2327,145,55,23,0,0,67,0,0,0,0,0,0,0,0,0,0,0,832,136,37,11,72,70,13,70,11,59,78,155,55,36,0,23,6,902,73,62,66,21,63,46,91,27,36,78,29,115,60,26,90,19,448,130,50,30,18,0,17,29,0,0,15,43,35,12,36,15,18
17031081403,331,31,186,71,88,196,60,187,118,268,641,551,697,60,407,802,4694,230,13,0,0,0,42,23,0,56,0,38,22,0,36,0,0,0,2881,298,31,68,43,46,173,46,69,60,187,434,452,433,16,200,325,1154,20,0,102,28,0,0,0,0,58,21,78,89,191,29,167,371,429,0,0,16,0,0,0,14,62,0,22,107,10,37,15,40,106
17031081600,196,39,40,23,25,64,107,26,42,114,293,307,146,188,176,463,2249,165,40,12,0,0,11,18,10,0,0,0,62,12,0,0,0,0,1391,146,0,17,11,0,32,70,12,27,38,198,269,55,130,152,234,397,10,27,10,0,0,0,0,14,0,48,19,12,78,58,0,121,296,0,0,13,12,14,14,27,0,15,28,14,14,13,0,24,108
17031120200,55,102,30,24,53,56,53,45,50,65,158,160,190,130,237,214,1622,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,459,0,13,0,0,0,31,29,22,0,9,62,48,59,43,72,71,641,31,0,0,8,8,8,0,23,23,26,36,74,106,60,142,96,513,24,89,30,7,45,17,24,0,27,30,60,38,25,27,23,47
17031280100,144,26,39,99,25,27,66,90,61,211,456,566,661,367,404,464,3706,286,37,15,0,0,0,0,15,0,0,14,100,105,0,0,0,0,2828,98,11,20,99,25,13,51,58,31,182,273,379,557,298,348,385,512,9,0,0,0,0,0,0,32,30,15,83,72,77,69,56,69,80,0,0,19,0,0,14,0,0,0,0,0,10,27,0,0,10
17031805502,14,30,40,40,36,20,30,79,47,61,60,180,166,106,88,331,1328,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,243,0,0,26,0,0,13,0,0,34,0,0,16,28,24,30,72,683,7,0,6,8,8,0,9,33,0,8,28,111,111,64,37,253,397,7,30,8,32,23,7,21,46,13,53,32,53,27,18,21,6
17031808900,93,28,33,33,86,79,40,17,51,48,143,135,189,121,173,430,1699,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,0,9,13,0,57,13,25,4,16,8,56,16,51,19,50,141,790,79,6,7,0,0,42,0,7,29,19,43,64,98,77,85,234,422,5,13,13,33,29,24,15,6,6,21,44,55,40,25,38,55
